PO Number,Requisition Number,Order Date,Status,Transmission Method
8000014216,23312,02/17/20,Issued,Sent via Email
8000014215,14690,02/17/20,Issued,Sent via Email
8000014214,21604,02/17/20,Issued,Sent via Email
8000014213,19453,02/17/20,Issued,Sent via Email
8000014212,23357,02/17/20,Issued,Sent via cxml
8000014211,23196,02/17/20,Issued,Sent via cxml
8000014210,21679,02/17/20,Issued,Sent via Email
8000014209,21503,02/17/20,Issued,Sent via Email
8000014208,20921,02/17/20,Issued,Sent via Email
8000014207,20615,02/17/20,Issued,Sent via Email
8000014206,11378,02/17/20,Issued,Sent via Email
8000014205,22514,02/17/20,Issued,Sent via Email
8000014204,21396,02/17/20,Issued,Sent via Email
8000014203,3957,02/17/20,Issued,Sent via cxml
8000014202,22531,02/17/20,Issued,Sent via Email
8000014201,22522,02/17/20,Issued,Sent via Email
8000014200,22489,02/17/20,Issued,Sent via Email
8000014199,22024,02/17/20,Issued,Sent via Email
8000014198,22848,02/17/20,Issued,Sent via Email
8000014197,22406,02/17/20,Issued,Sent via Email
8000014196,23184,02/17/20,Issued,Transmission Failure
8000014195,22075,02/17/20,Issued,Sent via cxml
8000014194,22639,02/17/20,Issued,Sent via Email
8000014193,22922,02/17/20,Issued,Transmission Failure
8000014192,22086,02/17/20,Issued,Sent via Email
8000014191,22928,02/17/20,Issued,Transmission Failure
8000014190,23403,02/17/20,Issued,Sent via cxml
8000014189,22724,02/17/20,Issued,Sent via Email
8000014188,22730,02/17/20,Issued,Sent via Email
8000014187,19148,02/17/20,Issued,Sent via Email
8300014186,23223,02/17/20,Issued,Sent via Email
8000014185,20149,02/17/20,Issued,Sent via Email
8300014184,23230,02/17/20,Issued,Sent via Email
8000014183,21114,02/17/20,Issued,Sent via Email
8000014182,22588,02/17/20,Issued,Sent via Email
8000014181,22529,02/17/20,Issued,Sent via Email
8000014180,22361,02/17/20,Issued,Sent via Email
8000014179,15105,02/17/20,Issued,Sent via Email
8000014178,21282,02/17/20,Issued,Sent via cxml
8000014177,23004,02/17/20,Issued,Sent via Email
8300014176,21003,02/17/20,Issued,Sent via Email
8000014175,20315,02/17/20,Issued,Sent via Email
8000014174,16202,02/17/20,Issued,Sent via Email
8000014173,21795,02/17/20,Issued,Sent via Email
8000014172,23359,02/17/20,Issued,Sent via Email
8000014171,22583,02/17/20,Issued,Transmission Failure
8000014170,23077,02/17/20,Issued,Sent via cxml
8000014169,23323,02/17/20,Issued,Sent via cxml
8000014168,19646,02/17/20,Issued,Sent via cxml
8000014167,22224,02/17/20,Issued,Sent via Email
8000014166,23341,02/17/20,Issued,Sent via Email
8000014165,22541,02/17/20,Issued,Sent via Email
8000014164,22010,02/17/20,Issued,Sent via Email
8000014163,21137,02/17/20,Issued,Sent via Email
8000014162,23313,02/17/20,Issued,Sent via cxml
8000014161,23308,02/17/20,Issued,Sent via Email
8000014160,23294,02/17/20,Issued,Sent via cxml
8000014159,23172,02/17/20,Issued,Sent via cxml
8000014158,23287,02/17/20,Issued,Sent via cxml
8000014157,23167,02/17/20,Issued,Sent via Email
8000014156,23160,02/17/20,Issued,Sent via Email
8000014155,23027,02/17/20,Issued,Sent via cxml
8000014154,22769,02/17/20,Issued,Sent via Email
8000014153,22597,02/17/20,Issued,Sent via cxml
8000014152,23286,02/17/20,Issued,Sent via Email
8000014151,23071,02/17/20,Issued,Sent via Email
8300014150,21316,02/17/20,Issued,Sent via Email
8000014149,20636,02/17/20,Issued,Sent via cxml
8000014148,23147,02/17/20,Issued,Sent via Email
8000014147,22121,02/17/20,Issued,Sent via Email
8000014146,22645,02/17/20,Issued,Sent via Email
8000014145,22620,02/17/20,Issued,Sent via Email
8000014144,15940,02/17/20,Issued,Sent via Email
8000014143,21020,02/17/20,Issued,Sent via Email
8000014142,22615,02/17/20,Issued,Sent via Email
8000014141,22629,02/17/20,Issued,Sent via Email
8000014140,14891,02/17/20,Issued,Sent via Email
8000014139,21436,02/17/20,Issued,Sent via Email
8000014138,23053,02/17/20,Issued,Sent via Email
8000014137,22579,02/17/20,Issued,Sent via Email
8000014136,21417,02/17/20,Issued,Sent via Email
8000014135,22276,02/17/20,Issued,Sent via Email
8000014134,23182,02/17/20,Issued,Sent via Email
8300014133,23324,02/17/20,Issued,Sent via Email
8000014132,21844,02/17/20,Issued,Sent via Email
8000014131,23126,02/17/20,Issued,Sent via Email
8000014130,23145,02/17/20,Issued,Sent via cxml
8000014129,21859,02/17/20,Issued,Sent via Email
8300014128,22695,02/17/20,Issued,Sent via Email
8000014127,23216,02/17/20,Issued,Sent via cxml
8000014126,23285,02/17/20,Issued,Sent via cxml
8000014125,23242,02/17/20,Issued,Sent via Email
8000014124,23263,02/17/20,Issued,Sent via cxml
8000014123,16618,02/17/20,Issued,Sent via Email
8000014122,22134,02/17/20,Issued,Sent via Email
8000014121,22794,02/17/20,Issued,Sent via cxml
8000014120,20277,02/17/20,Issued,Sent via Email
8000014119,20988,02/17/20,Issued,Sent via Email
8000014118,21383,02/17/20,Issued,Sent via Email
8000014117,22249,02/17/20,Issued,Sent via Email
8000014116,22421,02/17/20,Issued,Sent via Email
8000014115,17647,02/17/20,Issued,Sent via Email
8000014114,5684,02/17/20,Issued,Sent via cxml
8000014113,19435,02/17/20,Issued,Sent via Email
8300014112,20377,02/17/20,Issued,Sent via Email
8300014111,18214,02/17/20,Issued,Sent via cxml
8300014110,22074,02/17/20,Issued,Sent via Email
8300014109,22980,02/17/20,Issued,Sent via Email
8300014108,22989,02/17/20,Issued,Sent via Email
8300014107,23221,02/17/20,Issued,Sent via Email
8300014106,22363,02/17/20,Issued,Sent via Email
8300014105,22354,02/17/20,Issued,Sent via Email
8000014104,22106,02/16/20,Issued,Sent via Email
8000014103,22644,02/14/20,Issued,Sent via Email
8000014102,22586,02/14/20,Issued,Sent via Email
8000014101,22662,02/14/20,Issued,Sent via Email
8000014100,8361,02/14/20,Issued,Sent via Email
8300014099,19838,02/14/20,Issued,Sent via Email
8000014098,18752,02/14/20,Issued,Sent via cxml
8000014097,21856,02/14/20,Issued,Sent via Email
8000014096,23134,02/14/20,Issued,Sent via Email
8000014095,22080,02/14/20,Issued,Sent via Email
8000014094,22391,02/14/20,Issued,Sent via Email
8000014093,23101,02/14/20,Issued,Sent via Email
8000014092,22553,02/14/20,Issued,Transmission Failure
8000014091,21995,02/14/20,Issued,Sent via Email
8000014090,8540,02/14/20,Issued,Sent via Email
8000014089,21899,02/14/20,Issued,Sent via Email
8000014088,22665,02/14/20,Issued,Sent via Email
8000014087,23090,02/14/20,Issued,Sent via Email
8000014086,20428,02/14/20,Issued,Sent via Email
8000014085,22339,02/14/20,Issued,Sent via Email
8000014084,9810,02/14/20,Issued,Sent via Email
8000014083,13947,02/14/20,Issued,Sent via Email
8000014082,21358,02/14/20,Issued,Sent via Email
8000014081,20707,02/14/20,Issued,Sent via Email
8000014080,21820,02/14/20,Issued,Sent via Email
8000014079,22357,02/14/20,Issued,Sent via Email
8000014078,20422,02/14/20,Issued,Sent via Email
8000014077,14165,02/14/20,Issued,Sent via Email
8000014076,11000,02/14/20,Issued,Sent via Email
8000014075,11686,02/14/20,Issued,Sent via Email
8000014074,22721,02/14/20,Issued,Transmission Failure
8000014073,21756,02/14/20,Issued,Sent via Email
8000014072,9275,02/14/20,Issued,Sent via Email
8000014071,14468,02/14/20,Issued,Sent via Email
8000014070,22792,02/14/20,Issued,Transmission Failure
8000014069,22944,02/14/20,Issued,Transmission Failure
8000014068,22595,02/14/20,Issued,Sent via Email
8000014067,22481,02/14/20,Issued,Sent via Email
8000014066,23064,02/14/20,Issued,Sent via Email
8000014065,23181,02/14/20,Issued,Sent via Email
8000014064,14603,02/14/20,Issued,Sent via Email
8000014063,23187,02/14/20,Issued,Sent via Email
8000014062,21967,02/14/20,Issued,Sent via Email
8000014061,19237,02/14/20,Issued,Sent via cxml
8000014060,22828,02/14/20,Issued,Sent via cxml
8000014059,22888,02/14/20,Issued,Sent via Email
8000014058,23125,02/14/20,Issued,Sent via cxml
8000014057,21525,02/14/20,Issued,Sent via Email
8000014056,20936,02/14/20,Issued,Sent via Email
8000014055,9207,02/14/20,Issued,Sent via Email
8000014054,15709,02/14/20,Issued,Sent via Email
8000014053,21074,02/14/20,Issued,Sent via Email
8000014052,22564,02/14/20,Issued,Sent via Email
8000014051,22770,02/14/20,Issued,Sent via cxml
8000014050,22246,02/14/20,Issued,Sent via Email
8000014049,21788,02/14/20,Issued,Sent via Email
8000014048,21055,02/14/20,Issued,Sent via Email
8000014047,18047,02/14/20,Issued,Sent via Email
8000014046,19167,02/14/20,Issued,Sent via cxml
8000014045,12890,02/14/20,Issued,Sent via Email
8000014044,23020,02/14/20,Issued,Sent via cxml
8000014043,20682,02/14/20,Issued,Sent via Email
8000014042,23197,02/14/20,Issued,Sent via Email
8000014041,23120,02/14/20,Issued,Transmission Failure
8000014040,22957,02/14/20,Issued,Sent via cxml
8000014039,22401,02/14/20,Issued,Sent via Email
8000014038,22307,02/14/20,Issued,Sent via Email
8000014037,22303,02/14/20,Issued,Sent via Email
8000014036,22651,02/14/20,Issued,Sent via Email
8300014035,12449,02/14/20,Issued,Sent via Email
8200014034,22300,02/14/20,Issued,Sent via Email
8000014033,22870,02/14/20,Issued,Sent via Email
8000014032,14589,02/14/20,Issued,Sent via cxml
8000014031,15286,02/14/20,Issued,Sent via Email
8000014030,16982,02/14/20,Issued,Sent via Email
8000014029,22858,02/14/20,Issued,Transmission Failure
8000014028,23152,02/14/20,Issued,Sent via cxml
8000014027,21445,02/14/20,Issued,Sent via Email
8000014026,8662,02/14/20,Issued,Sent via Email
8000014025,22923,02/14/20,Issued,Transmission Failure
8000014024,19098,02/14/20,Issued,Sent via Email
8000014023,22824,02/14/20,Issued,Sent via Email
8000014022,21678,02/14/20,Issued,Sent via Email
8000014021,22318,02/14/20,Issued,Sent via Email
8000014020,23144,02/14/20,Issued,Sent via cxml
8000014019,21977,02/14/20,Issued,Sent via Email
8300014018,22200,02/14/20,Issued,Sent via Email
8000014017,23041,02/14/20,Issued,Sent via Email
8000014016,21561,02/14/20,Issued,Sent via Email
8000014015,14893,02/14/20,Issued,Sent via Email
8000014014,23024,02/14/20,Issued,Sent via Email
8000014013,23146,02/14/20,Issued,Sent via Email
8300014012,22622,02/14/20,Issued,Sent via Email
8300014011,22237,02/14/20,Issued,Sent via Email
8000014010,22946,02/14/20,Issued,Transmission Failure
8300014009,19959,02/14/20,Issued,Sent via Email
8000014008,16564,02/14/20,Issued,Sent via Email
8000014007,22477,02/14/20,Issued,Sent via Email
8000014006,22699,02/14/20,Issued,Sent via cxml
8000014005,23107,02/14/20,Issued,Sent via Email
8000014004,21102,02/14/20,Issued,Sent via Email
8000014003,22830,02/14/20,Issued,Sent via cxml
8000014002,22226,02/14/20,Issued,Sent via Email
8000014001,21006,02/14/20,Issued,Sent via Email
8000014000,16514,02/14/20,Issued,Sent via Email
8000013999,20859,02/14/20,Issued,Sent via Email
8000013998,21457,02/14/20,Issued,Sent via Email
8000013997,22576,02/14/20,Issued,Sent via cxml
8000013996,20687,02/14/20,Issued,Sent via Email
8000013995,22293,02/14/20,Issued,Sent via Email
8000013994,23123,02/14/20,Issued,Sent via Email
8000013993,22399,02/14/20,Issued,Sent via Email
8300013992,10059,02/14/20,Issued,Sent via Email
8000013991,22352,02/14/20,Issued,Sent via Email
8000013990,21720,02/14/20,Issued,Sent via Email
8000013989,23068,02/14/20,Issued,Sent via Email
8000013988,21046,02/14/20,Issued,Transmission Failure
8000013987,22833,02/14/20,Issued,Sent via cxml
8000013986,22470,02/14/20,Issued,Sent via Email
8000013985,20125,02/14/20,Issued,Sent via Email
8000013984,22929,02/14/20,Issued,Sent via Email
8000013983,22131,02/14/20,Issued,Sent via Email
8000013982,22881,02/14/20,Issued,Sent via Email
8000013981,21442,02/14/20,Issued,Sent via Email
8000013980,22039,02/14/20,Issued,Sent via Email
8000013979,20095,02/14/20,Issued,Sent via cxml
8000013977,22809,02/14/20,Issued,Sent via cxml
8000013976,21747,02/14/20,Issued,Sent via Email
8000013975,22918,02/14/20,Issued,Sent via Email
8000013974,20760,02/14/20,Issued,Sent via Email
8000013973,22633,02/14/20,Issued,Sent via Email
8000013972,4689,02/14/20,Issued,Sent via Email
8000013971,20285,02/14/20,Issued,Sent via Email
8000013970,22415,02/14/20,Issued,Transmission Failure
8000013969,20803,02/14/20,Issued,Sent via Email
8000013968,20726,02/14/20,Issued,Sent via Email
8000013967,12647,02/14/20,Issued,Sent via Email
8000013966,22196,02/14/20,Issued,Sent via Email
8000013965,21237,02/14/20,Issued,Sent via cxml
8000013964,22160,02/14/20,Issued,Sent via Email
8000013963,21059,02/14/20,Issued,Sent via Email
8000013962,22962,02/14/20,Issued,Sent via Email
8000013961,22673,02/14/20,Issued,Sent via cxml
8000013960,22694,02/14/20,Issued,Sent via cxml
8000013959,21272,02/14/20,Issued,Sent via cxml
8000013958,21069,02/14/20,Issued,Sent via Email
8000013957,21672,02/14/20,Issued,Sent via Email
8000013956,22768,02/14/20,Issued,Sent via Email
8000013955,22176,02/14/20,Issued,Sent via Email
8000013954,22429,02/14/20,Issued,Sent via Email
8000013953,19877,02/14/20,Issued,Sent via Email
8000013952,23006,02/14/20,Issued,Sent via Email
8000013951,23000,02/14/20,Issued,Sent via cxml
8000013950,20868,02/14/20,Issued,Sent via cxml
8200013949,22692,02/14/20,Issued,Sent via Email
8200013948,22055,02/14/20,Issued,Sent via Email
8200013947,22609,02/14/20,Issued,Sent via Email
8200013946,22051,02/14/20,Issued,Sent via Email
8200013945,22009,02/14/20,Issued,Sent via Email
8300013944,21345,02/14/20,Issued,Sent via Email
8200013943,22058,02/14/20,Issued,Sent via Email
8200013942,4143,02/14/20,Issued,Sent via Email
8200013941,22062,02/14/20,Issued,Sent via Email
8300013940,22073,02/14/20,Issued,Sent via Email
8300013939,22807,02/14/20,Issued,Sent via Email
8000013938,22718,02/13/20,Issued,Sent via cxml
8000013937,22076,02/13/20,Issued,Sent via Email
8000013936,20798,02/13/20,Issued,Sent via Email
8000013935,18394,02/13/20,Issued,Sent via Email
8000013934,22943,02/13/20,Issued,Not Sent
8000013933,21853,02/13/20,Issued,Sent via Email
8000013932,21948,02/13/20,Issued,Sent via cxml
8000013931,21044,02/13/20,Issued,Sent via Email
8000013930,16623,02/13/20,Issued,Sent via Email
8000013929,15242,02/13/20,Issued,Sent via Email
8000013928,22338,02/13/20,Issued,Sent via Email
8000013927,21605,02/13/20,Issued,Sent via cxml
8000013926,22904,02/13/20,Issued,Sent via Email
8000013925,21347,02/13/20,Issued,Sent via Email
8000013924,22125,02/13/20,Issued,Sent via Email
8000013923,22831,02/13/20,Issued,Sent via Email
8000013922,20973,02/13/20,Issued,Sent via Email
8000013921,21725,02/13/20,Issued,Sent via Email
8000013920,22017,02/13/20,Issued,Sent via Email
8000013919,13559,02/13/20,Issued,Sent via Email
8300013918,21991,02/13/20,Issued,Sent via Email
8300013917,19475,02/13/20,Issued,Sent via Email
8000013916,21210,02/13/20,Issued,Sent via Email
8000013915,22681,02/13/20,Issued,Transmission Failure
8000013914,22679,02/13/20,Issued,Sent via Email
8000013913,15643,02/13/20,Issued,Sent via Email
8000013912,22018,02/13/20,Issued,Sent via Email
8000013911,16116,02/13/20,Issued,Sent via Email
8000013910,21836,02/13/20,Issued,Sent via Email
8000013909,17503,02/13/20,Issued,Sent via Email
8000013908,21498,02/13/20,Issued,Sent via Email
8000013907,20703,02/13/20,Issued,Transmission Failure
8000013906,21618,02/13/20,Issued,Sent via Email
8000013905,21111,02/13/20,Issued,Sent via Email
8000013904,16044,02/13/20,Issued,Sent via Email
8000013903,17785,02/13/20,Issued,Sent via Email
8000013902,21475,02/13/20,Issued,Sent via Email
8000013901,22983,02/13/20,Issued,Sent via Email
8000013900,20551,02/13/20,Issued,Sent via Email
8000013899,21613,02/13/20,Issued,Sent via Email
8000013898,9834,02/13/20,Issued,Sent via Email
8000013897,20999,02/13/20,Issued,Sent via Email
8000013896,22164,02/13/20,Issued,Sent via Email
8000013895,22115,02/13/20,Issued,Sent via Email
8000013894,22167,02/13/20,Issued,Sent via Email
8000013893,21964,02/13/20,Issued,Sent via Email
8000013892,21769,02/13/20,Issued,Sent via Email
8000013891,20885,02/13/20,Issued,Sent via Email
8000013890,21290,02/13/20,Issued,Sent via Email
8000013889,22028,02/13/20,Issued,Sent via Email
8000013888,21005,02/13/20,Issued,Sent via Email
8000013887,22845,02/13/20,Issued,Sent via cxml
8000013886,22839,02/13/20,Issued,Sent via cxml
8000013885,22838,02/13/20,Issued,Sent via Email
8000013884,22837,02/13/20,Issued,Sent via Email
8000013883,22825,02/13/20,Issued,Sent via Email
8000013882,22715,02/13/20,Issued,Sent via cxml
8000013881,20324,02/13/20,Issued,Sent via cxml
8000013880,17115,02/13/20,Issued,Sent via cxml
8000013879,20971,02/13/20,Issued,Sent via Email
8000013878,22396,02/13/20,Issued,Sent via cxml
8000013877,22823,02/13/20,Issued,Sent via Email
8000013876,20389,02/13/20,Issued,Sent via Email
